DHB,Date,Age,Eligible,Immunised
Lakes,2011-07-01,6 months,435,273
Lakes,2011-10-01,12 months,405,351
Lakes,2011-10-01,18 months,404,319
Lakes,2011-10-01,24 months,465,429
Lakes,2011-10-01,5 years,441,308
Lakes,2011-10-01,6 months,384,232
Lakes,2011-12-31,12 months,436,368
Lakes,2011-12-31,18 months,461,372
Lakes,2011-12-31,24 months,465,431
Lakes,2011-12-31,5 years,431,323
Lakes,2011-12-31,6 months,411,265
Lakes,2012-03-31,12 months,392,347
Lakes,2012-03-31,18 months,413,301
Lakes,2012-03-31,24 months,408,388
Lakes,2012-03-31,5 years,416,308
Lakes,2012-03-31,6 months,402,265
Lakes,2012-06-30,12 months,418,351
Lakes,2012-06-30,18 months,434,335
Lakes,2012-06-30,24 months,458,431
Lakes,2012-06-30,5 years,448,324
Lakes,2012-06-30,6 months,417,274
Lakes,2012-09-30,12 months,401,349
Lakes,2012-09-30,18 months,392,233
Lakes,2012-09-30,24 months,404,343
Lakes,2012-09-30,5 years,459,345
Lakes,2012-09-30,6 months,368,231
Lakes,2012-09-30,8 months,404,335
Lakes,2012-12-31,12 months,412,357
Lakes,2012-12-31,18 months,408,223
Lakes,2012-12-31,24 months,431,374
Lakes,2012-12-31,5 years,440,318
Lakes,2012-12-31,6 months,393,275
Lakes,2012-12-31,8 months,346,305
Lakes,2013-03-31,12 months,370,335
Lakes,2013-03-31,18 months,404,225
Lakes,2013-03-31,24 months,394,337
Lakes,2013-03-31,5 years,433,253
Lakes,2013-03-31,6 months,396,257
Lakes,2013-03-31,8 months,422,357
Lakes,2013-06-30,12 months,394,366
Lakes,2013-06-30,18 months,393,265
Lakes,2013-06-30,24 months,400,369
Lakes,2013-06-30,5 years,430,306
Lakes,2013-06-30,6 months,388,291
Lakes,2013-06-30,8 months,375,321
Lakes,2013-09-30,12 months,388,362
Lakes,2013-09-30,18 months,343,242
Lakes,2013-09-30,24 months,400,374
Lakes,2013-09-30,5 years,454,306
Lakes,2013-09-30,6 months,365,278
Lakes,2013-09-30,8 months,391,348
Lakes,2013-12-31,12 months,401,375
Lakes,2013-12-31,18 months,391,292
Lakes,2013-12-31,24 months,389,357
Lakes,2013-12-31,5 years,444,309
Lakes,2013-12-31,6 months,324,248
Lakes,2013-12-31,8 months,338,305
Lakes,2014-03-31,12 months,370,348
Lakes,2014-03-31,18 months,398,293
Lakes,2014-03-31,24 months,340,303
Lakes,2014-03-31,5 years,439,279
Lakes,2014-03-31,6 months,357,275
Lakes,2014-03-31,8 months,345,318
Lakes,2014-06-30,12 months,324,305
Lakes,2014-06-30,18 months,401,294
Lakes,2014-06-30,24 months,375,341
Lakes,2014-06-30,5 years,424,288
Lakes,2014-06-30,6 months,362,272
Lakes,2014-06-30,8 months,349,312
Lakes,2014-09-30,12 months,362,336
Lakes,2014-09-30,18 months,369,272
Lakes,2014-09-30,24 months,397,356
Lakes,2014-09-30,5 years,481,319
Lakes,2014-09-30,6 months,375,276
Lakes,2014-09-30,8 months,380,345
Lakes,2014-12-31,12 months,363,341
Lakes,2014-12-31,18 months,328,234
Lakes,2014-12-31,24 months,398,361
Lakes,2014-12-31,5 years,446,295
Lakes,2014-12-31,6 months,312,243
Lakes,2014-12-31,8 months,333,311
Lakes,2015-03-31,12 months,374,351
Lakes,2015-03-31,18 months,378,289
Lakes,2015-03-31,24 months,358,324
Lakes,2015-03-31,5 years,378,281
Lakes,2015-03-31,6 months,385,307
Lakes,2015-03-31,8 months,355,341
Lakes,2015-06-30,12 months,309,297
Lakes,2015-06-30,18 months,372,267
Lakes,2015-06-30,24 months,333,283
Lakes,2015-06-30,5 years,433,297
Lakes,2015-06-30,6 months,362,278
Lakes,2015-06-30,8 months,376,338
Lakes,2015-09-30,12 months,389,372
Lakes,2015-09-30,18 months,387,289
Lakes,2015-09-30,24 months,372,336
Lakes,2015-09-30,5 years,430,313
Lakes,2015-09-30,6 months,355,282
Lakes,2015-09-30,8 months,394,362
Lakes,2015-12-31,12 months,377,349
Lakes,2015-12-31,18 months,318,272
Lakes,2015-12-31,24 months,372,340
Lakes,2015-12-31,5 years,442,345
Lakes,2015-12-31,6 months,347,301
Lakes,2015-12-31,8 months,318,301
Lakes,2016-03-31,12 months,367,349
Lakes,2016-03-31,18 months,399,310
Lakes,2016-03-31,24 months,392,359
Lakes,2016-03-31,5 years,384,306
Lakes,2016-03-31,6 months,364,297
Lakes,2016-03-31,8 months,393,375
Lakes,2016-06-30,12 months,353,333
Lakes,2016-06-30,18 months,392,305
Lakes,2016-06-30,24 months,323,308
Lakes,2016-06-30,5 years,403,355
Lakes,2016-06-30,6 months,393,303
Lakes,2016-06-30,8 months,346,314
Lakes,2016-09-30,12 months,373,352
Lakes,2016-09-30,18 months,368,305
Lakes,2016-09-30,24 months,394,359
Lakes,2016-09-30,5 years,401,365
Lakes,2016-09-30,6 months,363,294
Lakes,2016-09-30,8 months,385,346
Lakes,2016-12-31,12 months,397,357
Lakes,2016-12-31,18 months,368,302
Lakes,2016-12-31,24 months,396,350
Lakes,2016-12-31,5 years,410,353
Lakes,2016-12-31,6 months,368,274
Lakes,2016-12-31,8 months,368,346
Lakes,2017-03-31,12 months,370,348
Lakes,2017-03-31,18 months,375,294
Lakes,2017-03-31,24 months,370,336
Lakes,2017-03-31,5 years,389,328
Lakes,2017-03-31,6 months,404,291
Lakes,2017-03-31,8 months,358,316
Lakes,2017-06-30,12 months,377,353
Lakes,2017-06-30,18 months,410,311
Lakes,2017-06-30,24 months,370,339
Lakes,2017-06-30,5 years,427,364
Lakes,2017-06-30,6 months,392,309
Lakes,2017-06-30,8 months,444,408
Lakes,2017-09-30,12 months,411,384
Lakes,2017-09-30,18 months,384,289
Lakes,2017-09-30,24 months,379,340
Lakes,2017-09-30,5 years,440,368
Lakes,2017-09-30,6 months,360,259
Lakes,2017-09-30,8 months,381,338
Lakes,2017-12-31,12 months,406,385
Lakes,2017-12-31,18 months,409,314
Lakes,2017-12-31,24 months,419,366
Lakes,2017-12-31,5 years,439,375
Lakes,2017-12-31,6 months,394,295
Lakes,2017-12-31,8 months,353,326
Lakes,2018-03-31,12 months,355,319
Lakes,2018-03-31,18 months,407,313
Lakes,2018-03-31,24 months,380,339
Lakes,2018-03-31,5 years,392,335
Lakes,2018-03-31,6 months,384,299
Lakes,2018-03-31,8 months,414,378
Lakes,2018-06-30,12 months,408,363
Lakes,2018-06-30,18 months,416,325
Lakes,2018-06-30,24 months,405,360
Lakes,2018-06-30,5 years,362,297
Lakes,2018-06-30,6 months,368,258
Lakes,2018-06-30,8 months,373,328
Lakes,2018-09-30,12 months,396,369
Lakes,2018-09-30,18 months,364,270
Lakes,2018-09-30,24 months,399,356
Lakes,2018-09-30,5 years,386,315
Lakes,2018-09-30,6 months,348,255
Lakes,2018-09-30,8 months,366,324
Lakes,2018-12-31,12 months,370,330
Lakes,2018-12-31,18 months,421,311
Lakes,2018-12-31,24 months,408,363
Lakes,2018-12-31,5 years,369,307
Lakes,2018-12-31,6 months,375,264
Lakes,2018-12-31,8 months,352,287
Lakes,2019-03-31,12 months,352,307
Lakes,2019-03-31,18 months,395,310
Lakes,2019-03-31,24 months,358,310
Lakes,2019-03-31,5 years,378,313
Lakes,2019-03-31,6 months,411,287
Lakes,2019-03-31,8 months,387,330
Lakes,2019-06-30,12 months,374,328
Lakes,2019-06-30,18 months,373,272
Lakes,2019-06-30,24 months,421,356
Lakes,2019-06-30,5 years,359,294
Lakes,2019-06-30,6 months,372,278
Lakes,2019-06-30,8 months,405,348
Lakes,2019-09-30,12 months,415,359
Lakes,2019-09-30,18 months,352,261
Lakes,2019-09-30,24 months,397,353
Lakes,2019-09-30,5 years,427,338
Lakes,2019-09-30,6 months,375,273
Lakes,2019-09-30,8 months,375,335
Lakes,2019-12-31,12 months,374,346
Lakes,2019-12-31,18 months,391,306
Lakes,2019-12-31,24 months,377,318
Lakes,2019-12-31,5 years,405,328
Lakes,2019-12-31,6 months,374,264
Lakes,2019-12-31,8 months,368,322
Lakes,2020-03-31,12 months,379,338
Lakes,2020-03-31,18 months,430,309
Lakes,2020-03-31,24 months,353,296
Lakes,2020-03-31,5 years,405,342
Lakes,2020-03-31,6 months,384,295
Lakes,2020-03-31,8 months,387,342
Lakes,2020-06-30,12 months,377,327
Lakes,2020-06-30,18 months,381,264
Lakes,2020-06-30,24 months,388,326
Lakes,2020-06-30,5 years,396,315
Lakes,2020-06-30,6 months,399,254
Lakes,2020-06-30,8 months,387,310
Lakes,2020-09-30,12 months,397,352
Lakes,2020-09-30,18 months,385,229
Lakes,2020-09-30,24 months,436,339
Lakes,2020-09-30,5 years,411,335
Lakes,2020-09-30,6 months,343,213
Lakes,2020-09-30,8 months,404,321
Lakes,2020-12-31,12 months,405,328
Lakes,2020-12-31,18 months,362,198
Lakes,2020-12-31,24 months,386,294
Lakes,2020-12-31,5 years,444,327
Lakes,2020-12-31,6 months,340,228
Lakes,2020-12-31,8 months,315,247
Lakes,2021-03-31,12 months,338,287
Lakes,2021-03-31,18 months,387,228
Lakes,2021-03-31,24 months,380,299
Lakes,2021-03-31,5 years,388,311
Lakes,2021-03-31,6 months,382,239
Lakes,2021-03-31,8 months,382,302
MidCentral,2009-07-01,12 months,604,497
MidCentral,2009-07-01,18 months,618,404
MidCentral,2009-07-01,24 months,590,446
MidCentral,2009-07-01,6 months,595,376
MidCentral,2010-01-01,12 months,591,511
MidCentral,2010-01-01,18 months,607,449
MidCentral,2010-01-01,24 months,609,518
MidCentral,2010-01-01,6 months,551,351
MidCentral,2010-04-01,12 months,576,509
MidCentral,2010-04-01,18 months,599,454
MidCentral,2010-04-01,24 months,625,549
MidCentral,2010-04-01,6 months,609,392
MidCentral,2010-07-01,12 months,549,475
MidCentral,2010-07-01,18 months,593,436
MidCentral,2010-07-01,24 months,599,534
MidCentral,2010-07-01,6 months,550,330
MidCentral,2010-10-01,12 months,613,540
MidCentral,2010-10-01,18 months,609,451
MidCentral,2010-10-01,24 months,604,527
MidCentral,2010-10-01,6 months,594,392
MidCentral,2011-01-01,12 months,546,482
MidCentral,2011-01-01,18 months,567,421
MidCentral,2011-01-01,24 months,586,534
MidCentral,2011-01-01,5 years,582,407
MidCentral,2011-01-01,6 months,635,421
MidCentral,2011-04-01,12 months,605,550
MidCentral,2011-04-01,18 months,614,478
MidCentral,2011-04-01,24 months,601,546
MidCentral,2011-04-01,5 years,577,432
MidCentral,2011-04-01,6 months,624,384
MidCentral,2011-07-01,12 months,628,566
MidCentral,2011-07-01,18 months,547,423
MidCentral,2011-07-01,24 months,570,522
MidCentral,2011-07-01,5 years,608,447
MidCentral,2011-07-01,6 months,564,395
MidCentral,2011-10-01,12 months,622,555
MidCentral,2011-10-01,18 months,594,491
MidCentral,2011-10-01,24 months,619,575
MidCentral,2011-10-01,5 years,560,423
MidCentral,2011-10-01,6 months,613,404
MidCentral,2011-12-31,12 months,568,524
MidCentral,2011-12-31,18 months,611,512
MidCentral,2011-12-31,24 months,543,506
MidCentral,2011-12-31,5 years,566,462
MidCentral,2011-12-31,6 months,594,428
MidCentral,2012-03-31,12 months,597,556
MidCentral,2012-03-31,18 months,606,489
MidCentral,2012-03-31,24 months,579,554
MidCentral,2012-03-31,5 years,614,518
MidCentral,2012-03-31,6 months,580,416
MidCentral,2012-06-30,12 months,594,558
MidCentral,2012-06-30,18 months,560,472
MidCentral,2012-06-30,24 months,612,582
MidCentral,2012-06-30,5 years,556,465
MidCentral,2012-06-30,6 months,553,390
MidCentral,2012-09-30,12 months,572,540
MidCentral,2012-09-30,18 months,602,518
MidCentral,2012-09-30,24 months,605,558
MidCentral,2012-09-30,5 years,598,502
MidCentral,2012-09-30,6 months,553,434
MidCentral,2012-09-30,8 months,560,497
MidCentral,2012-12-31,12 months,563,529
MidCentral,2012-12-31,18 months,588,508
MidCentral,2012-12-31,24 months,562,534
MidCentral,2012-12-31,5 years,605,516
MidCentral,2012-12-31,6 months,545,429
MidCentral,2012-12-31,8 months,526,505
MidCentral,2013-03-31,12 months,551,530
MidCentral,2013-03-31,18 months,580,508
MidCentral,2013-03-31,24 months,604,570
MidCentral,2013-03-31,5 years,640,503
MidCentral,2013-03-31,6 months,509,398
MidCentral,2013-03-31,8 months,533,495
MidCentral,2013-06-30,12 months,533,508
MidCentral,2013-06-30,18 months,561,486
MidCentral,2013-06-30,24 months,586,552
MidCentral,2013-06-30,5 years,603,523
MidCentral,2013-06-30,6 months,570,445
MidCentral,2013-06-30,8 months,544,509
MidCentral,2013-09-30,12 months,522,501
MidCentral,2013-09-30,18 months,562,515
MidCentral,2013-09-30,24 months,583,554
MidCentral,2013-09-30,5 years,603,499
MidCentral,2013-09-30,6 months,570,439
MidCentral,2013-09-30,8 months,585,548
MidCentral,2013-12-31,12 months,574,549
MidCentral,2013-12-31,18 months,520,461
MidCentral,2013-12-31,24 months,561,527
MidCentral,2013-12-31,5 years,583,504
MidCentral,2013-12-31,6 months,495,403
MidCentral,2013-12-31,8 months,547,518
MidCentral,2014-03-31,12 months,566,544
MidCentral,2014-03-31,18 months,512,458
MidCentral,2014-03-31,24 months,564,542
MidCentral,2014-03-31,5 years,590,508
MidCentral,2014-03-31,6 months,546,415
MidCentral,2014-03-31,8 months,482,464
MidCentral,2014-06-30,12 months,493,476
MidCentral,2014-06-30,18 months,573,498
MidCentral,2014-06-30,24 months,534,505
MidCentral,2014-06-30,5 years,542,477
MidCentral,2014-06-30,6 months,556,463
MidCentral,2014-06-30,8 months,584,566
MidCentral,2014-09-30,12 months,549,537
MidCentral,2014-09-30,18 months,563,515
MidCentral,2014-09-30,24 months,513,492
MidCentral,2014-09-30,5 years,594,526
MidCentral,2014-09-30,6 months,528,423
MidCentral,2014-09-30,8 months,528,499
MidCentral,2014-12-31,12 months,547,531
MidCentral,2014-12-31,18 months,487,436
MidCentral,2014-12-31,24 months,571,543
MidCentral,2014-12-31,5 years,555,509
MidCentral,2014-12-31,6 months,537,436
MidCentral,2014-12-31,8 months,525,501
MidCentral,2015-03-31,12 months,536,512
MidCentral,2015-03-31,18 months,552,504
MidCentral,2015-03-31,24 months,567,545
MidCentral,2015-03-31,5 years,570,531
MidCentral,2015-03-31,6 months,519,430
MidCentral,2015-03-31,8 months,540,510
MidCentral,2015-06-30,12 months,544,527
MidCentral,2015-06-30,18 months,547,486
MidCentral,2015-06-30,24 months,494,476
MidCentral,2015-06-30,5 years,640,583
MidCentral,2015-06-30,6 months,519,426
MidCentral,2015-06-30,8 months,513,482
MidCentral,2015-09-30,12 months,521,492
MidCentral,2015-09-30,18 months,533,460
MidCentral,2015-09-30,24 months,550,535
MidCentral,2015-09-30,5 years,591,543
MidCentral,2015-09-30,6 months,485,393
MidCentral,2015-09-30,8 months,526,505
MidCentral,2015-12-31,12 months,519,498
MidCentral,2015-12-31,18 months,565,502
MidCentral,2015-12-31,24 months,550,523
MidCentral,2015-12-31,5 years,572,536
MidCentral,2015-12-31,6 months,537,433
MidCentral,2015-12-31,8 months,487,468
MidCentral,2016-03-31,12 months,489,481
MidCentral,2016-03-31,18 months,534,468
MidCentral,2016-03-31,24 months,532,504
MidCentral,2016-03-31,5 years,631,586
MidCentral,2016-03-31,6 months,531,423
MidCentral,2016-03-31,8 months,539,506
MidCentral,2016-06-30,12 months,539,514
MidCentral,2016-06-30,18 months,540,484
MidCentral,2016-06-30,24 months,564,539
MidCentral,2016-06-30,5 years,586,550
MidCentral,2016-06-30,6 months,570,476
MidCentral,2016-06-30,8 months,546,518
MidCentral,2016-09-30,12 months,528,506
MidCentral,2016-09-30,18 months,506,475
MidCentral,2016-09-30,24 months,537,501
MidCentral,2016-09-30,5 years,604,564
MidCentral,2016-09-30,6 months,513,422
MidCentral,2016-09-30,8 months,557,528
MidCentral,2016-12-31,12 months,573,547
MidCentral,2016-12-31,18 months,550,491
MidCentral,2016-12-31,24 months,546,516
MidCentral,2016-12-31,5 years,564,517
MidCentral,2016-12-31,6 months,515,442
MidCentral,2016-12-31,8 months,499,474
MidCentral,2017-03-31,12 months,520,501
MidCentral,2017-03-31,18 months,528,460
MidCentral,2017-03-31,24 months,508,495
MidCentral,2017-03-31,5 years,585,555
MidCentral,2017-03-31,6 months,575,453
MidCentral,2017-03-31,8 months,546,510
MidCentral,2017-06-30,12 months,518,490
MidCentral,2017-06-30,18 months,578,523
MidCentral,2017-06-30,24 months,558,525
MidCentral,2017-06-30,5 years,547,507
MidCentral,2017-06-30,6 months,505,419
MidCentral,2017-06-30,8 months,556,515
MidCentral,2017-09-30,12 months,572,540
MidCentral,2017-09-30,18 months,536,478
MidCentral,2017-09-30,24 months,534,498
MidCentral,2017-09-30,5 years,529,498
MidCentral,2017-09-30,6 months,550,433
MidCentral,2017-09-30,8 months,499,465
MidCentral,2017-12-31,12 months,506,478
MidCentral,2017-12-31,18 months,546,476
MidCentral,2017-12-31,24 months,581,545
MidCentral,2017-12-31,5 years,643,603
MidCentral,2017-12-31,6 months,529,408
MidCentral,2017-12-31,8 months,551,519
MidCentral,2018-03-31,12 months,554,526
MidCentral,2018-03-31,18 months,564,463
MidCentral,2018-03-31,24 months,537,508
MidCentral,2018-03-31,5 years,601,556
MidCentral,2018-03-31,6 months,517,402
MidCentral,2018-03-31,8 months,514,470
MidCentral,2018-06-30,12 months,524,495
MidCentral,2018-06-30,18 months,532,433
MidCentral,2018-06-30,24 months,546,513
MidCentral,2018-06-30,5 years,528,487
MidCentral,2018-06-30,6 months,563,419
MidCentral,2018-06-30,8 months,568,518
MidCentral,2018-09-30,12 months,529,495
MidCentral,2018-09-30,18 months,559,479
MidCentral,2018-09-30,24 months,586,524
MidCentral,2018-09-30,5 years,574,527
MidCentral,2018-09-30,6 months,537,404
MidCentral,2018-09-30,8 months,528,479
MidCentral,2018-12-31,12 months,567,528
MidCentral,2018-12-31,18 months,530,444
MidCentral,2018-12-31,24 months,540,506
MidCentral,2018-12-31,5 years,565,511
MidCentral,2018-12-31,6 months,574,444
MidCentral,2018-12-31,8 months,554,504
MidCentral,2019-03-31,12 months,544,511
MidCentral,2019-03-31,18 months,549,443
MidCentral,2019-03-31,24 months,566,527
MidCentral,2019-03-31,5 years,572,525
MidCentral,2019-03-31,6 months,540,411
MidCentral,2019-03-31,8 months,561,503
MidCentral,2019-06-30,12 months,573,534
MidCentral,2019-06-30,18 months,578,492
MidCentral,2019-06-30,24 months,534,486
MidCentral,2019-06-30,5 years,600,549
MidCentral,2019-06-30,6 months,534,395
MidCentral,2019-06-30,8 months,554,498
MidCentral,2019-09-30,12 months,541,506
MidCentral,2019-09-30,18 months,545,454
MidCentral,2019-09-30,24 months,550,510
MidCentral,2019-09-30,5 years,576,517
MidCentral,2019-09-30,6 months,553,430
MidCentral,2019-09-30,8 months,519,461
MidCentral,2019-12-31,12 months,542,494
MidCentral,2019-12-31,18 months,574,501
MidCentral,2019-12-31,24 months,578,536
MidCentral,2019-12-31,5 years,564,511
MidCentral,2019-12-31,6 months,504,386
MidCentral,2019-12-31,8 months,541,478
MidCentral,2020-03-31,12 months,550,507
MidCentral,2020-03-31,18 months,540,455
MidCentral,2020-03-31,24 months,550,504
MidCentral,2020-03-31,5 years,555,515
MidCentral,2020-03-31,6 months,555,405
MidCentral,2020-03-31,8 months,531,461
MidCentral,2020-06-30,12 months,508,468
MidCentral,2020-06-30,18 months,556,419
MidCentral,2020-06-30,24 months,579,530
MidCentral,2020-06-30,5 years,604,536
MidCentral,2020-06-30,6 months,596,443
MidCentral,2020-06-30,8 months,564,489
MidCentral,2020-09-30,12 months,558,499
MidCentral,2020-09-30,18 months,572,459
MidCentral,2020-09-30,24 months,549,489
MidCentral,2020-09-30,5 years,583,512
MidCentral,2020-09-30,6 months,542,394
MidCentral,2020-09-30,8 months,586,508
MidCentral,2020-12-31,12 months,594,545
MidCentral,2020-12-31,18 months,507,380
MidCentral,2020-12-31,24 months,557,483
MidCentral,2020-12-31,5 years,612,537
MidCentral,2020-12-31,6 months,514,401
MidCentral,2020-12-31,8 months,518,443
MidCentral,2021-03-31,12 months,539,491
MidCentral,2021-03-31,18 months,560,344
MidCentral,2021-03-31,24 months,555,487
MidCentral,2021-03-31,5 years,586,492
MidCentral,2021-03-31,6 months,550,403
MidCentral,2021-03-31,8 months,540,449
Nelson Marlborough,2009-07-01,12 months,421,367
Nelson Marlborough,2009-07-01,18 months,449,346
Nelson Marlborough,2009-07-01,24 months,428,336
Nelson Marlborough,2009-07-01,6 months,435,323
Nelson Marlborough,2010-01-01,12 months,439,397
Nelson Marlborough,2010-01-01,18 months,427,361
Nelson Marlborough,2010-01-01,24 months,453,394
Nelson Marlborough,2010-01-01,6 months,431,315
Nelson Marlborough,2010-04-01,12 months,443,393
Nelson Marlborough,2010-04-01,18 months,434,341
Nelson Marlborough,2010-04-01,24 months,500,431
Nelson Marlborough,2010-04-01,6 months,455,315
Nelson Marlborough,2010-07-01,12 months,429,376
Nelson Marlborough,2010-07-01,18 months,439,356
Nelson Marlborough,2010-07-01,24 months,429,380
Nelson Marlborough,2010-07-01,6 months,410,308
Nelson Marlborough,2010-10-01,12 months,458,399
Nelson Marlborough,2010-10-01,18 months,449,363
Nelson Marlborough,2010-10-01,24 months,446,387
Nelson Marlborough,2010-10-01,6 months,449,317
Nelson Marlborough,2011-01-01,12 months,411,374
Nelson Marlborough,2011-01-01,18 months,433,353
Nelson Marlborough,2011-01-01,24 months,435,390
Nelson Marlborough,2011-01-01,5 years,141,89
Nelson Marlborough,2011-01-01,6 months,452,323
Nelson Marlborough,2011-04-01,12 months,461,399
Nelson Marlborough,2011-04-01,18 months,457,362
Nelson Marlborough,2011-04-01,24 months,452,393
Nelson Marlborough,2011-04-01,5 years,457,347
Nelson Marlborough,2011-04-01,6 months,468,325
Nelson Marlborough,2011-07-01,12 months,455,395
Nelson Marlborough,2011-07-01,18 months,421,355
Nelson Marlborough,2011-07-01,24 months,439,381
Nelson Marlborough,2011-07-01,5 years,413,300
Nelson Marlborough,2011-07-01,6 months,415,298
Nelson Marlborough,2011-10-01,12 months,468,415
Nelson Marlborough,2011-10-01,18 months,465,381
Nelson Marlborough,2011-10-01,24 months,461,398
Nelson Marlborough,2011-10-01,5 years,438,333
Nelson Marlborough,2011-10-01,6 months,409,305
Nelson Marlborough,2011-12-31,12 months,418,366
Nelson Marlborough,2011-12-31,18 months,451,370
Nelson Marlborough,2011-12-31,24 months,426,388
Nelson Marlborough,2011-12-31,5 years,430,341
Nelson Marlborough,2011-12-31,6 months,392,310
Nelson Marlborough,2012-03-31,12 months,410,371
Nelson Marlborough,2012-03-31,18 months,451,382
Nelson Marlborough,2012-03-31,24 months,466,398
Nelson Marlborough,2012-03-31,5 years,437,352
Nelson Marlborough,2012-03-31,6 months,476,366
Nelson Marlborough,2012-06-30,12 months,396,366
Nelson Marlborough,2012-06-30,18 months,407,331
Nelson Marlborough,2012-06-30,24 months,453,396
Nelson Marlborough,2012-06-30,5 years,458,369
Nelson Marlborough,2012-06-30,6 months,387,306
Nelson Marlborough,2012-09-30,12 months,476,418
Nelson Marlborough,2012-09-30,18 months,402,334
Nelson Marlborough,2012-09-30,24 months,459,396
